 enable_debug_mode 
-------------------
                 0
(1 row)

Timing is on.
 l_orderkey |    revenue    |     o_orderdate     | o_shippriority 
     317953 | 0.000000      | 1994-12-04 00:00:00 | 0
     558436 | 0.000000      | 1994-12-05 00:00:00 | 0
      22339 | 0.000000      | 1994-12-05 00:00:00 | 0
     202183 | 0.000000      | 1994-12-05 00:00:00 | 0
     556391 | 0.000000      | 1994-12-06 00:00:00 | 0
     232263 | 0.000000      | 1994-12-06 00:00:00 | 0
     279620 | 0.000000      | 1994-12-06 00:00:00 | 0
      32291 | 0.000000      | 1994-12-06 00:00:00 | 0
     236161 | 0.000000      | 1994-12-06 00:00:00 | 0
     537280 | 0.000000      | 1994-12-06 00:00:00 | 0
     449478 | 0.000000      | 1994-12-07 00:00:00 | 0
      63399 | 0.000000      | 1994-12-07 00:00:00 | 0
      81188 | 0.000000      | 1994-12-07 00:00:00 | 0
     346658 | 0.000000      | 1994-12-07 00:00:00 | 0
      80065 | 0.000000      | 1994-12-07 00:00:00 | 0
     291776 | 0.000000      | 1994-12-08 00:00:00 | 0
      92197 | 0.000000      | 1994-12-08 00:00:00 | 0
      46151 | 0.000000      | 1994-12-09 00:00:00 | 0
      37793 | 0.000000      | 1994-12-09 00:00:00 | 0
     394273 | 0.000000      | 1994-12-09 00:00:00 | 0
     450503 | 0.000000      | 1994-12-09 00:00:00 | 0
      85857 | 0.000000      | 1994-12-09 00:00:00 | 0
     307937 | 0.000000      | 1994-12-10 00:00:00 | 0
     183169 | 0.000000      | 1994-12-10 00:00:00 | 0
     446720 | 0.000000      | 1994-12-10 00:00:00 | 0
     488197 | 0.000000      | 1994-12-10 00:00:00 | 0
     506305 | 0.000000      | 1994-12-10 00:00:00 | 0
     397728 | 0.000000      | 1994-12-10 00:00:00 | 0
     489284 | 0.000000      | 1994-12-10 00:00:00 | 0
     158336 | 0.000000      | 1994-12-10 00:00:00 | 0
     200352 | 0.000000      | 1994-12-11 00:00:00 | 0
     580038 | 0.000000      | 1994-12-11 00:00:00 | 0
     465696 | 0.000000      | 1994-12-11 00:00:00 | 0
     155427 | 0.000000      | 1994-12-12 00:00:00 | 0
     308644 | 0.000000      | 1994-12-12 00:00:00 | 0
     185283 | 0.000000      | 1994-12-13 00:00:00 | 0
     299203 | 0.000000      | 1994-12-13 00:00:00 | 0
      51392 | 0.000000      | 1994-12-13 00:00:00 | 0
     524611 | 0.000000      | 1994-12-14 00:00:00 | 0
     362727 | 0.000000      | 1994-12-14 00:00:00 | 0
      46727 | 0.000000      | 1994-12-14 00:00:00 | 0
     318081 | 0.000000      | 1994-12-14 00:00:00 | 0
     289539 | 0.000000      | 1994-12-14 00:00:00 | 0
     171204 | 0.000000      | 1994-12-14 00:00:00 | 0
     143429 | 0.000000      | 1994-12-14 00:00:00 | 0
     260550 | 0.000000      | 1994-12-15 00:00:00 | 0
     328609 | 0.000000      | 1994-12-15 00:00:00 | 0
     319008 | 0.000000      | 1994-12-16 00:00:00 | 0
      11332 | 0.000000      | 1994-12-17 00:00:00 | 0
     116833 | 0.000000      | 1994-12-17 00:00:00 | 0
      64384 | 0.000000      | 1994-12-17 00:00:00 | 0
     515617 | 0.000000      | 1994-12-17 00:00:00 | 0
     487616 | 0.000000      | 1994-12-17 00:00:00 | 0
      55554 | 0.000000      | 1994-12-17 00:00:00 | 0
     469888 | 0.000000      | 1994-12-18 00:00:00 | 0
     197638 | 0.000000      | 1994-12-18 00:00:00 | 0
     585221 | 0.000000      | 1994-12-18 00:00:00 | 0
     152033 | 0.000000      | 1994-12-18 00:00:00 | 0
     275362 | 0.000000      | 1994-12-19 00:00:00 | 0
     469316 | 0.000000      | 1994-12-19 00:00:00 | 0
     534278 | 0.000000      | 1994-12-19 00:00:00 | 0
     593158 | 0.000000      | 1994-12-19 00:00:00 | 0
      35431 | 0.000000      | 1994-12-19 00:00:00 | 0
     166176 | 0.000000      | 1994-12-19 00:00:00 | 0
     295685 | 0.000000      | 1994-12-19 00:00:00 | 0
     323328 | 0.000000      | 1994-12-19 00:00:00 | 0
     205991 | 0.000000      | 1994-12-20 00:00:00 | 0
     431651 | 0.000000      | 1994-12-20 00:00:00 | 0
     499108 | 0.000000      | 1994-12-21 00:00:00 | 0
      62567 | 0.000000      | 1994-12-21 00:00:00 | 0
       3042 | 0.000000      | 1994-12-21 00:00:00 | 0
     352934 | 0.000000      | 1994-12-22 00:00:00 | 0
     271745 | 0.000000      | 1994-12-22 00:00:00 | 0
     177668 | 0.000000      | 1994-12-22 00:00:00 | 0
     141890 | 0.000000      | 1994-12-22 00:00:00 | 0
     308129 | 0.000000      | 1994-12-22 00:00:00 | 0
      95430 | 0.000000      | 1994-12-22 00:00:00 | 0
      84422 | 0.000000      | 1994-12-22 00:00:00 | 0
     409602 | 0.000000      | 1994-12-22 00:00:00 | 0
     350407 | 0.000000      | 1994-12-22 00:00:00 | 0
     583940 | 0.000000      | 1994-12-22 00:00:00 | 0
     377220 | 0.000000      | 1994-12-22 00:00:00 | 0
     115910 | 0.000000      | 1994-12-23 00:00:00 | 0
     593025 | 0.000000      | 1994-12-23 00:00:00 | 0
      11584 | 0.000000      | 1994-12-23 00:00:00 | 0
     190244 | 0.000000      | 1994-12-23 00:00:00 | 0
     175424 | 0.000000      | 1994-12-23 00:00:00 | 0
      19521 | 0.000000      | 1994-12-24 00:00:00 | 0
     372612 | 0.000000      | 1994-12-24 00:00:00 | 0
     223106 | 0.000000      | 1994-12-24 00:00:00 | 0
     166789 | 0.000000      | 1994-12-24 00:00:00 | 0
      46052 | 0.000000      | 1994-12-24 00:00:00 | 0
      48295 | 0.000000      | 1994-12-24 00:00:00 | 0
     484804 | 0.000000      | 1994-12-24 00:00:00 | 0
      15361 | 0.000000      | 1994-12-24 00:00:00 | 0
     591619 | 0.000000      | 1994-12-24 00:00:00 | 0
      40835 | 0.000000      | 1994-12-25 00:00:00 | 0
     423427 | 0.000000      | 1994-12-25 00:00:00 | 0
     205478 | 0.000000      | 1994-12-25 00:00:00 | 0
     211461 | 0.000000      | 1994-12-25 00:00:00 | 0
     484770 | 0.000000      | 1994-12-25 00:00:00 | 0
     597443 | 0.000000      | 1994-12-25 00:00:00 | 0
     466212 | 0.000000      | 1994-12-25 00:00:00 | 0
     149347 | 0.000000      | 1994-12-25 00:00:00 | 0
      17668 | 0.000000      | 1994-12-26 00:00:00 | 0
     409414 | 0.000000      | 1994-12-26 00:00:00 | 0
     583047 | 0.000000      | 1994-12-26 00:00:00 | 0
     303302 | 0.000000      | 1994-12-26 00:00:00 | 0
     364580 | 0.000000      | 1994-12-27 00:00:00 | 0
     505380 | 0.000000      | 1994-12-27 00:00:00 | 0
     162146 | 0.000000      | 1994-12-27 00:00:00 | 0
     594692 | 0.000000      | 1994-12-27 00:00:00 | 0
      80838 | 0.000000      | 1994-12-28 00:00:00 | 0
     203173 | 0.000000      | 1994-12-28 00:00:00 | 0
     121127 | 0.000000      | 1994-12-28 00:00:00 | 0
     430693 | 0.000000      | 1994-12-28 00:00:00 | 0
     361984 | 0.000000      | 1994-12-28 00:00:00 | 0
     441090 | 0.000000      | 1994-12-28 00:00:00 | 0
     228033 | 0.000000      | 1994-12-28 00:00:00 | 0
     400130 | 0.000000      | 1994-12-29 00:00:00 | 0
      96646 | 0.000000      | 1994-12-29 00:00:00 | 0
     151814 | 0.000000      | 1994-12-29 00:00:00 | 0
     448551 | 0.000000      | 1994-12-29 00:00:00 | 0
     167492 | 0.000000      | 1994-12-30 00:00:00 | 0
     589415 | 0.000000      | 1994-12-30 00:00:00 | 0
     175617 | 0.000000      | 1994-12-30 00:00:00 | 0
     389217 | 0.000000      | 1994-12-30 00:00:00 | 0
      38947 | 0.000000      | 1994-12-30 00:00:00 | 0
     459078 | 0.000000      | 1994-12-30 00:00:00 | 0
     318305 | 0.000000      | 1995-01-01 00:00:00 | 0
     223425 | 0.000000      | 1995-01-01 00:00:00 | 0
     325571 | 0.000000      | 1995-01-01 00:00:00 | 0
     272103 | 0.000000      | 1995-01-01 00:00:00 | 0
     483876 | 0.000000      | 1995-01-01 00:00:00 | 0
     367655 | 0.000000      | 1995-01-01 00:00:00 | 0
     324103 | 0.000000      | 1995-01-02 00:00:00 | 0
      39844 | 0.000000      | 1995-01-02 00:00:00 | 0
     383141 | 0.000000      | 1995-01-02 00:00:00 | 0
     466307 | 0.000000      | 1995-01-03 00:00:00 | 0
     238788 | 0.000000      | 1995-01-03 00:00:00 | 0
     237601 | 0.000000      | 1995-01-03 00:00:00 | 0
     101415 | 0.000000      | 1995-01-03 00:00:00 | 0
      49668 | 0.000000      | 1995-01-03 00:00:00 | 0
     318949 | 0.000000      | 1995-01-03 00:00:00 | 0
     466790 | 0.000000      | 1995-01-03 00:00:00 | 0
     108547 | 0.000000      | 1995-01-04 00:00:00 | 0
     236258 | 0.000000      | 1995-01-04 00:00:00 | 0
     248678 | 0.000000      | 1995-01-04 00:00:00 | 0
     348672 | 0.000000      | 1995-01-04 00:00:00 | 0
     564642 | 0.000000      | 1995-01-05 00:00:00 | 0
     288803 | 0.000000      | 1995-01-05 00:00:00 | 0
     552736 | 0.000000      | 1995-01-05 00:00:00 | 0
     556101 | 0.000000      | 1995-01-05 00:00:00 | 0
     199270 | 0.000000      | 1995-01-05 00:00:00 | 0
     237125 | 0.000000      | 1995-01-05 00:00:00 | 0
     353735 | 0.000000      | 1995-01-05 00:00:00 | 0
     370500 | 0.000000      | 1995-01-05 00:00:00 | 0
     467652 | 0.000000      | 1995-01-05 00:00:00 | 0
     242624 | 0.000000      | 1995-01-06 00:00:00 | 0
     263843 | 0.000000      | 1995-01-06 00:00:00 | 0
     467335 | 0.000000      | 1995-01-06 00:00:00 | 0
     182982 | 0.000000      | 1995-01-06 00:00:00 | 0
     294919 | 0.000000      | 1995-01-06 00:00:00 | 0
     384610 | 0.000000      | 1995-01-06 00:00:00 | 0
     554565 | 0.000000      | 1995-01-06 00:00:00 | 0
      16032 | 0.000000      | 1995-01-06 00:00:00 | 0
     359842 | 0.000000      | 1995-01-07 00:00:00 | 0
     523010 | 0.000000      | 1995-01-07 00:00:00 | 0
     354371 | 0.000000      | 1995-01-07 00:00:00 | 0
      24737 | 0.000000      | 1995-01-07 00:00:00 | 0
     571687 | 0.000000      | 1995-01-08 00:00:00 | 0
     498279 | 0.000000      | 1995-01-08 00:00:00 | 0
      35457 | 0.000000      | 1995-01-08 00:00:00 | 0
     293063 | 0.000000      | 1995-01-08 00:00:00 | 0
     537765 | 0.000000      | 1995-01-08 00:00:00 | 0
     217154 | 0.000000      | 1995-01-08 00:00:00 | 0
       4710 | 0.000000      | 1995-01-08 00:00:00 | 0
     331939 | 0.000000      | 1995-01-08 00:00:00 | 0
     383239 | 0.000000      | 1995-01-08 00:00:00 | 0
      37700 | 0.000000      | 1995-01-09 00:00:00 | 0
     357315 | 0.000000      | 1995-01-09 00:00:00 | 0
     538691 | 0.000000      | 1995-01-09 00:00:00 | 0
      52994 | 0.000000      | 1995-01-09 00:00:00 | 0
     563556 | 0.000000      | 1995-01-10 00:00:00 | 0
       8290 | 0.000000      | 1995-01-10 00:00:00 | 0
     199808 | 0.000000      | 1995-01-10 00:00:00 | 0
     167713 | 0.000000      | 1995-01-10 00:00:00 | 0
     277920 | 0.000000      | 1995-01-10 00:00:00 | 0
      41765 | 0.000000      | 1995-01-10 00:00:00 | 0
     297857 | 0.000000      | 1995-01-10 00:00:00 | 0
      48483 | 0.000000      | 1995-01-11 00:00:00 | 0
     518083 | 0.000000      | 1995-01-11 00:00:00 | 0
     503844 | 0.000000      | 1995-01-11 00:00:00 | 0
     274311 | 0.000000      | 1995-01-11 00:00:00 | 0
     114214 | 0.000000      | 1995-01-11 00:00:00 | 0
     308801 | 0.000000      | 1995-01-11 00:00:00 | 0
     438727 | 0.000000      | 1995-01-12 00:00:00 | 0
     580709 | 0.000000      | 1995-01-12 00:00:00 | 0
     356805 | 0.000000      | 1995-01-12 00:00:00 | 0
     337568 | 0.000000      | 1995-01-12 00:00:00 | 0
     545255 | 0.000000      | 1995-01-12 00:00:00 | 0
       7527 | 0.000000      | 1995-01-12 00:00:00 | 0
      34055 | 0.000000      | 1995-01-13 00:00:00 | 0
      51555 | 0.000000      | 1995-01-13 00:00:00 | 0
     579942 | 0.000000      | 1995-01-13 00:00:00 | 0
      15748 | 0.000000      | 1995-01-13 00:00:00 | 0
      12961 | 0.000000      | 1995-01-13 00:00:00 | 0
      12224 | 0.000000      | 1995-01-13 00:00:00 | 0
      39361 | 0.000000      | 1995-01-14 00:00:00 | 0
      82503 | 0.000000      | 1995-01-14 00:00:00 | 0
     490369 | 0.000000      | 1995-01-14 00:00:00 | 0
     552929 | 0.000000      | 1995-01-14 00:00:00 | 0
     405123 | 0.000000      | 1995-01-14 00:00:00 | 0
     516455 | 0.000000      | 1995-01-14 00:00:00 | 0
      16102 | 0.000000      | 1995-01-14 00:00:00 | 0
     556326 | 0.000000      | 1995-01-14 00:00:00 | 0
      24165 | 0.000000      | 1995-01-14 00:00:00 | 0
      54468 | 0.000000      | 1995-01-15 00:00:00 | 0
     235360 | 0.000000      | 1995-01-15 00:00:00 | 0
     559554 | 0.000000      | 1995-01-15 00:00:00 | 0
     292198 | 0.000000      | 1995-01-15 00:00:00 | 0
     137670 | 0.000000      | 1995-01-15 00:00:00 | 0
     239136 | 0.000000      | 1995-01-15 00:00:00 | 0
     328709 | 0.000000      | 1995-01-16 00:00:00 | 0
     491681 | 0.000000      | 1995-01-16 00:00:00 | 0
     168418 | 0.000000      | 1995-01-16 00:00:00 | 0
     357475 | 0.000000      | 1995-01-16 00:00:00 | 0
     562085 | 0.000000      | 1995-01-16 00:00:00 | 0
     315237 | 0.000000      | 1995-01-16 00:00:00 | 0
     218183 | 0.000000      | 1995-01-16 00:00:00 | 0
     431684 | 0.000000      | 1995-01-16 00:00:00 | 0
     346499 | 0.000000      | 1995-01-16 00:00:00 | 0
     390372 | 0.000000      | 1995-01-17 00:00:00 | 0
     469634 | 0.000000      | 1995-01-17 00:00:00 | 0
     194118 | 0.000000      | 1995-01-17 00:00:00 | 0
     562662 | 0.000000      | 1995-01-17 00:00:00 | 0
     365895 | 0.000000      | 1995-01-17 00:00:00 | 0
     471175 | 0.000000      | 1995-01-18 00:00:00 | 0
      46341 | 0.000000      | 1995-01-18 00:00:00 | 0
     131879 | 0.000000      | 1995-01-18 00:00:00 | 0
     123232 | 0.000000      | 1995-01-18 00:00:00 | 0
      68775 | 0.000000      | 1995-01-18 00:00:00 | 0
        359 | 0.000000      | 1995-01-19 00:00:00 | 0
      22947 | 0.000000      | 1995-01-19 00:00:00 | 0
      47207 | 0.000000      | 1995-01-19 00:00:00 | 0
      51975 | 0.000000      | 1995-01-19 00:00:00 | 0
      89639 | 0.000000      | 1995-01-19 00:00:00 | 0
     206438 | 0.000000      | 1995-01-19 00:00:00 | 0
     292995 | 0.000000      | 1995-01-19 00:00:00 | 0
     392263 | 0.000000      | 1995-01-19 00:00:00 | 0
     431584 | 0.000000      | 1995-01-19 00:00:00 | 0
     441797 | 0.000000      | 1995-01-19 00:00:00 | 0
     469733 | 0.000000      | 1995-01-19 00:00:00 | 0
     545824 | 0.000000      | 1995-01-19 00:00:00 | 0
     433890 | 0.000000      | 1995-01-20 00:00:00 | 0
       6369 | 0.000000      | 1995-01-20 00:00:00 | 0
      13924 | 0.000000      | 1995-01-20 00:00:00 | 0
      38240 | 0.000000      | 1995-01-20 00:00:00 | 0
      40356 | 0.000000      | 1995-01-20 00:00:00 | 0
     433477 | 0.000000      | 1995-01-20 00:00:00 | 0
     545537 | 0.000000      | 1995-01-21 00:00:00 | 0
     534308 | 0.000000      | 1995-01-21 00:00:00 | 0
     237572 | 0.000000      | 1995-01-21 00:00:00 | 0
     412039 | 0.000000      | 1995-01-21 00:00:00 | 0
       6562 | 0.000000      | 1995-01-21 00:00:00 | 0
     186979 | 0.000000      | 1995-01-21 00:00:00 | 0
      93954 | 0.000000      | 1995-01-21 00:00:00 | 0
     277349 | 0.000000      | 1995-01-22 00:00:00 | 0
     390400 | 0.000000      | 1995-01-22 00:00:00 | 0
     266948 | 0.000000      | 1995-01-22 00:00:00 | 0
     546369 | 0.000000      | 1995-01-22 00:00:00 | 0
     588610 | 0.000000      | 1995-01-22 00:00:00 | 0
     352096 | 0.000000      | 1995-01-22 00:00:00 | 0
     436515 | 0.000000      | 1995-01-22 00:00:00 | 0
       3458 | 0.000000      | 1995-01-22 00:00:00 | 0
      91936 | 0.000000      | 1995-01-23 00:00:00 | 0
     245223 | 0.000000      | 1995-01-23 00:00:00 | 0
     234880 | 0.000000      | 1995-01-23 00:00:00 | 0
     213636 | 0.000000      | 1995-01-23 00:00:00 | 0
     474151 | 0.000000      | 1995-01-23 00:00:00 | 0
     512260 | 0.000000      | 1995-01-23 00:00:00 | 0
     228132 | 0.000000      | 1995-01-24 00:00:00 | 0
     154436 | 0.000000      | 1995-01-24 00:00:00 | 0
     228032 | 0.000000      | 1995-01-24 00:00:00 | 0
     270309 | 0.000000      | 1995-01-24 00:00:00 | 0
     316706 | 0.000000      | 1995-01-24 00:00:00 | 0
     463074 | 0.000000      | 1995-01-24 00:00:00 | 0
     394853 | 0.000000      | 1995-01-25 00:00:00 | 0
      87172 | 0.000000      | 1995-01-25 00:00:00 | 0
     132034 | 0.000000      | 1995-01-25 00:00:00 | 0
     408197 | 0.000000      | 1995-01-25 00:00:00 | 0
     129762 | 0.000000      | 1995-01-25 00:00:00 | 0
     389728 | 0.000000      | 1995-01-25 00:00:00 | 0
     109697 | 0.000000      | 1995-01-25 00:00:00 | 0
      36834 | 0.000000      | 1995-01-25 00:00:00 | 0
     365415 | 0.000000      | 1995-01-25 00:00:00 | 0
     286368 | 0.000000      | 1995-01-25 00:00:00 | 0
     160387 | 0.000000      | 1995-01-26 00:00:00 | 0
     184453 | 0.000000      | 1995-01-26 00:00:00 | 0
     320391 | 0.000000      | 1995-01-26 00:00:00 | 0
     285031 | 0.000000      | 1995-01-26 00:00:00 | 0
     231392 | 0.000000      | 1995-01-26 00:00:00 | 0
      21442 | 0.000000      | 1995-01-26 00:00:00 | 0
     425825 | 0.000000      | 1995-01-27 00:00:00 | 0
      70692 | 0.000000      | 1995-01-27 00:00:00 | 0
     489506 | 0.000000      | 1995-01-27 00:00:00 | 0
     329221 | 0.000000      | 1995-01-27 00:00:00 | 0
     538276 | 0.000000      | 1995-01-27 00:00:00 | 0
     578210 | 0.000000      | 1995-01-27 00:00:00 | 0
     450528 | 0.000000      | 1995-01-27 00:00:00 | 0
     131360 | 0.000000      | 1995-01-27 00:00:00 | 0
     501792 | 0.000000      | 1995-01-28 00:00:00 | 0
     268326 | 0.000000      | 1995-01-28 00:00:00 | 0
     251299 | 0.000000      | 1995-01-28 00:00:00 | 0
      99300 | 0.000000      | 1995-01-28 00:00:00 | 0
     552774 | 0.000000      | 1995-01-28 00:00:00 | 0
     426561 | 0.000000      | 1995-01-28 00:00:00 | 0
     392386 | 0.000000      | 1995-01-28 00:00:00 | 0
     557959 | 0.000000      | 1995-01-29 00:00:00 | 0
      84711 | 0.000000      | 1995-01-29 00:00:00 | 0
     366594 | 0.000000      | 1995-01-29 00:00:00 | 0
     347847 | 0.000000      | 1995-01-29 00:00:00 | 0
     231168 | 0.000000      | 1995-01-29 00:00:00 | 0
     103623 | 0.000000      | 1995-01-29 00:00:00 | 0
      47201 | 0.000000      | 1995-01-29 00:00:00 | 0
     282528 | 0.000000      | 1995-01-29 00:00:00 | 0
     513794 | 0.000000      | 1995-01-30 00:00:00 | 0
      29824 | 0.000000      | 1995-01-30 00:00:00 | 0
     469731 | 0.000000      | 1995-01-30 00:00:00 | 0
     358403 | 0.000000      | 1995-01-30 00:00:00 | 0
      68514 | 0.000000      | 1995-01-30 00:00:00 | 0
     562821 | 0.000000      | 1995-01-30 00:00:00 | 0
     482976 | 0.000000      | 1995-01-30 00:00:00 | 0
     362592 | 0.000000      | 1995-01-30 00:00:00 | 0
     303204 | 0.000000      | 1995-01-30 00:00:00 | 0
     532836 | 0.000000      | 1995-01-30 00:00:00 | 0
     557060 | 0.000000      | 1995-01-30 00:00:00 | 0
     533824 | 0.000000      | 1995-01-30 00:00:00 | 0
     491876 | 0.000000      | 1995-01-31 00:00:00 | 0
      26432 | 0.000000      | 1995-01-31 00:00:00 | 0
     407715 | 0.000000      | 1995-01-31 00:00:00 | 0
     487362 | 0.000000      | 1995-01-31 00:00:00 | 0
     260195 | 0.000000      | 1995-01-31 00:00:00 | 0
     331524 | 0.000000      | 1995-01-31 00:00:00 | 0
      28262 | 0.000000      | 1995-02-01 00:00:00 | 0
     236162 | 0.000000      | 1995-02-01 00:00:00 | 0
     201671 | 0.000000      | 1995-02-01 00:00:00 | 0
     299875 | 0.000000      | 1995-02-01 00:00:00 | 0
     295842 | 0.000000      | 1995-02-01 00:00:00 | 0
      94821 | 0.000000      | 1995-02-01 00:00:00 | 0
     186531 | 0.000000      | 1995-02-01 00:00:00 | 0
      66530 | 0.000000      | 1995-02-01 00:00:00 | 0
     398850 | 0.000000      | 1995-02-01 00:00:00 | 0
     479011 | 0.000000      | 1995-02-02 00:00:00 | 0
     180258 | 0.000000      | 1995-02-02 00:00:00 | 0
     253249 | 0.000000      | 1995-02-02 00:00:00 | 0
      85187 | 0.000000      | 1995-02-02 00:00:00 | 0
      17058 | 0.000000      | 1995-02-02 00:00:00 | 0
      33476 | 0.000000      | 1995-02-02 00:00:00 | 0
      16262 | 0.000000      | 1995-02-02 00:00:00 | 0
     424775 | 0.000000      | 1995-02-02 00:00:00 | 0
     137152 | 0.000000      | 1995-02-03 00:00:00 | 0
     152325 | 0.000000      | 1995-02-03 00:00:00 | 0
      10144 | 0.000000      | 1995-02-03 00:00:00 | 0
     439363 | 0.000000      | 1995-02-03 00:00:00 | 0
     139463 | 0.000000      | 1995-02-04 00:00:00 | 0
     267875 | 0.000000      | 1995-02-04 00:00:00 | 0
     168546 | 0.000000      | 1995-02-04 00:00:00 | 0
     482278 | 0.000000      | 1995-02-04 00:00:00 | 0
     530944 | 0.000000      | 1995-02-04 00:00:00 | 0
     239620 | 0.000000      | 1995-02-04 00:00:00 | 0
     299713 | 0.000000      | 1995-02-05 00:00:00 | 0
     506180 | 0.000000      | 1995-02-05 00:00:00 | 0
     349190 | 0.000000      | 1995-02-05 00:00:00 | 0
     404578 | 0.000000      | 1995-02-05 00:00:00 | 0
     266913 | 0.000000      | 1995-02-05 00:00:00 | 0
      90791 | 0.000000      | 1995-02-05 00:00:00 | 0
     597985 | 0.000000      | 1995-02-05 00:00:00 | 0
     139495 | 0.000000      | 1995-02-05 00:00:00 | 0
     405958 | 0.000000      | 1995-02-06 00:00:00 | 0
     382405 | 0.000000      | 1995-02-06 00:00:00 | 0
     421793 | 0.000000      | 1995-02-06 00:00:00 | 0
     293447 | 0.000000      | 1995-02-06 00:00:00 | 0
     281184 | 0.000000      | 1995-02-07 00:00:00 | 0
     544512 | 0.000000      | 1995-02-07 00:00:00 | 0
     339974 | 0.000000      | 1995-02-07 00:00:00 | 0
     301569 | 0.000000      | 1995-02-07 00:00:00 | 0
     513126 | 0.000000      | 1995-02-07 00:00:00 | 0
     303653 | 0.000000      | 1995-02-07 00:00:00 | 0
     532481 | 0.000000      | 1995-02-07 00:00:00 | 0
     549799 | 0.000000      | 1995-02-07 00:00:00 | 0
     556321 | 0.000000      | 1995-02-07 00:00:00 | 0
     129668 | 0.000000      | 1995-02-08 00:00:00 | 0
      73347 | 0.000000      | 1995-02-08 00:00:00 | 0
     513959 | 0.000000      | 1995-02-08 00:00:00 | 0
     579202 | 0.000000      | 1995-02-08 00:00:00 | 0
     533185 | 0.000000      | 1995-02-08 00:00:00 | 0
     179716 | 0.000000      | 1995-02-08 00:00:00 | 0
      47076 | 0.000000      | 1995-02-08 00:00:00 | 0
      52672 | 0.000000      | 1995-02-09 00:00:00 | 0
     125472 | 0.000000      | 1995-02-09 00:00:00 | 0
      46402 | 0.000000      | 1995-02-09 00:00:00 | 0
      71652 | 0.000000      | 1995-02-09 00:00:00 | 0
     122372 | 0.000000      | 1995-02-09 00:00:00 | 0
     180742 | 0.000000      | 1995-02-09 00:00:00 | 0
     348293 | 0.000000      | 1995-02-09 00:00:00 | 0
     454115 | 0.000000      | 1995-02-09 00:00:00 | 0
     341572 | 0.000000      | 1995-02-09 00:00:00 | 0
     571842 | 0.000000      | 1995-02-10 00:00:00 | 0
     335014 | 0.000000      | 1995-02-10 00:00:00 | 0
     324289 | 0.000000      | 1995-02-10 00:00:00 | 0
     100934 | 0.000000      | 1995-02-10 00:00:00 | 0
     174624 | 0.000000      | 1995-02-10 00:00:00 | 0
     418818 | 0.000000      | 1995-02-10 00:00:00 | 0
     504864 | 0.000000      | 1995-02-10 00:00:00 | 0
      79168 | 0.000000      | 1995-02-10 00:00:00 | 0
     267972 | 0.000000      | 1995-02-10 00:00:00 | 0
     588226 | 0.000000      | 1995-02-11 00:00:00 | 0
      70695 | 0.000000      | 1995-02-11 00:00:00 | 0
     145858 | 0.000000      | 1995-02-11 00:00:00 | 0
     236516 | 0.000000      | 1995-02-11 00:00:00 | 0
     576870 | 0.000000      | 1995-02-11 00:00:00 | 0
      40420 | 0.000000      | 1995-02-11 00:00:00 | 0
     547425 | 0.000000      | 1995-02-12 00:00:00 | 0
     324641 | 0.000000      | 1995-02-12 00:00:00 | 0
     158342 | 0.000000      | 1995-02-12 00:00:00 | 0
     143815 | 0.000000      | 1995-02-12 00:00:00 | 0
     413444 | 0.000000      | 1995-02-12 00:00:00 | 0
     295748 | 0.000000      | 1995-02-12 00:00:00 | 0
     272930 | 0.000000      | 1995-02-13 00:00:00 | 0
     437250 | 0.000000      | 1995-02-13 00:00:00 | 0
      60034 | 0.000000      | 1995-02-13 00:00:00 | 0
      40455 | 0.000000      | 1995-02-13 00:00:00 | 0
     576102 | 0.000000      | 1995-02-13 00:00:00 | 0
     191237 | 0.000000      | 1995-02-13 00:00:00 | 0
     372195 | 0.000000      | 1995-02-13 00:00:00 | 0
     387009 | 0.000000      | 1995-02-13 00:00:00 | 0
     122437 | 0.000000      | 1995-02-14 00:00:00 | 0
      66215 | 0.000000      | 1995-02-14 00:00:00 | 0
     367237 | 0.000000      | 1995-02-14 00:00:00 | 0
     222215 | 0.000000      | 1995-02-14 00:00:00 | 0
     504866 | 0.000000      | 1995-02-15 00:00:00 | 0
     147047 | 0.000000      | 1995-02-15 00:00:00 | 0
     316708 | 0.000000      | 1995-02-15 00:00:00 | 0
     380197 | 0.000000      | 1995-02-15 00:00:00 | 0
     127301 | 0.000000      | 1995-02-15 00:00:00 | 0
     597795 | 0.000000      | 1995-02-15 00:00:00 | 0
      60231 | 0.000000      | 1995-02-15 00:00:00 | 0
     594852 | 0.000000      | 1995-02-16 00:00:00 | 0
     421889 | 0.000000      | 1995-02-16 00:00:00 | 0
     113539 | 0.000000      | 1995-02-16 00:00:00 | 0
     582790 | 0.000000      | 1995-02-16 00:00:00 | 0
     487397 | 0.000000      | 1995-02-16 00:00:00 | 0
     584066 | 0.000000      | 1995-02-16 00:00:00 | 0
      24709 | 0.000000      | 1995-02-16 00:00:00 | 0
     363750 | 0.000000      | 1995-02-16 00:00:00 | 0
       7651 | 0.000000      | 1995-02-16 00:00:00 | 0
     161253 | 0.000000      | 1995-02-16 00:00:00 | 0
     458912 | 0.000000      | 1995-02-16 00:00:00 | 0
     592262 | 0.000000      | 1995-02-17 00:00:00 | 0
     490560 | 0.000000      | 1995-02-17 00:00:00 | 0
     265029 | 0.000000      | 1995-02-17 00:00:00 | 0
     449829 | 0.000000      | 1995-02-17 00:00:00 | 0
     287331 | 0.000000      | 1995-02-17 00:00:00 | 0
